ID,PEOPCOLORPCT,LOWINCPCT,UNEMPPCT,DISABILITYPCT,LINGISOPCT,LESSHSPCT,UNDER5PCT,OVER64PCT,LIFEEXPPCT,PRE1960PCT,PM25,OZONE,DSLPM,RSEI_AIR,PTRAF,PTSDF,UST,PWDIS,NO2,DWATER,PNPL,PRMP,E_TOTPOP,E_HU,E_HH,E_POV150_P,E_UNINSUR_P,E_HBURD_P,E_SNGPNT_P,E_MUNIT_P,E_MOBILE_P,E_CROWD_P,E_NOVEH_P,E_GROUPQ_P,SVI_statewide,House_Vacant_P,With_Medicaid_P,Work_Drivealone_P,Work_Carpooled_P,Work_PublicTransportation_P,Work_Walk_P,Work_Taximotorbike_P,Work_Fromhome_P,With_PublicAssIncome_P,With_SSI_P,Mean_Transportation_time(min),Mean_Proportion_HHIncome,Owner_occupied_P
51153901212,0.773550007,0.209406791,0.07133059,0.106450757,0.060873606,0.208743169,0.082573656,0.105694279,0.172307692,0.035418583,7.248395902,55.12448,0.142895463,28.80468244,762705.9109,0.0,1.509213214,48.04950574,6.351480336,0.0,0.115441776,0.0,7569,2174,2152,0.14532963403355795,0.12115206764433875,0.2100371747211896,0.11617100371747212,0.06577736890524379,0.010119595216191352,0.0683085501858736,0.01254646840148699,0.0,0.8616,0.010119595216191352,0.17865675603928857,0.7691149909692956,0.08549066827212523,0.033112582781456956,0.0,0.03521974714027694,0.07706201083684527,0.04553903345724907,0.03949814126394052,45.367742987606,0.33849557522123896,0.7834588452899987
51153901219,0.268341526,0.017172086,0.041395826,0.052931446,0.01172871,0.02247191,0.036045877,0.189695977,0.177435897,0.013923421,7.292614208,55.12664,0.147216262,24.07226512,515819.3126,0.033834704,0.536925088,118.8201122,3.99017824,0.0,0.103988175,0.0,5493,2011,1961,0.012015292190060076,0.026215182960131075,0.04844467108618052,0.0,0.0029835902536051715,0.0,0.0,0.0,0.0,0.0139,0.02486325211337643,0.026465723212644735,0.6540925266903914,0.056227758007117434,0.0298932384341637,0.014590747330960854,0.010676156583629894,0.23451957295373665,0.03314635390107088,0.009178990311065782,45.93677359367736,0.22388888888888886,0.9639541234298198
51153901221,0.601643666,0.182508916,0.051043429,0.03369187,0.014667817,0.028921795,0.06977826,0.100325632,0.174358974,0.0,7.300849727,55.71293,0.1750197,31.83791702,771008.2901,0.148232588,2.374604335,79.71700393,5.473842873,0.0,0.0,0.026145139,6449,2375,2318,0.13723057838424563,0.07024344859668166,0.31233822260569455,0.08671268334771355,0.30147368421052634,0.0,0.00819672131147541,0.02631578947368421,0.0,0.4734,0.024,0.1842771274913002,0.6643717728055077,0.19535283993115318,0.01721170395869191,0.004876649454962708,0.00831899024670109,0.10986804360298336,0.07937877480586712,0.0181190681622088,42.575733161456654,0.3589757127771911,0.6432004962009614
51153901222,0.42339939,0.150533537,0.053362573,0.116743472,0.004405286,0.103033772,0.053734756,0.130335366,0.174358974,0.0,7.318130874,55.95173,0.171749692,33.81133575,762272.3852,0.242340302,0.0,87.4659339,4.780141909,0.0,0.0,0.157746665,2624,924,908,0.06211890243902439,0.08765243902439024,0.23788546255506607,0.10903083700440529,0.010822510822510822,0.0,0.0,0.03303964757709251,0.00038109756097560977,0.4317,0.017316017316017316,0.08218125960061444,0.7870229007633588,0.0717557251908397,0.026717557251908396,0.0,0.008396946564885497,0.10610687022900764,0.015418502202643172,0.005506607929515419,43.046541417591804,0.3182773109243697,0.8181471597407549
51153901223,0.570067808,0.153278689,0.03799606,0.088383428,0.048724954,0.080831955,0.066515983,0.129157249,0.154871795,0.0,7.295777869,55.87334,0.178840553,33.29280021,950962.4761,0.253351136,1.054549243,80.49551526,5.429053165,0.0,0.0,0.162416641,6194,2196,2196,0.07636422344204069,0.10154988698740716,0.22768670309653916,0.11657559198542805,0.0,0.006830601092896175,0.015027322404371584,0.03233151183970856,0.0,0.5423,0.0,0.07132412672623883,0.6867469879518072,0.05877167205406994,0.03526300323244196,0.0,0.007640317367029092,0.2115780193946518,0.05418943533697632,0.022313296903460837,44.01882221393962,0.3111037234042553,0.8545366483693897
51153901224,0.483395697,0.110383536,0.066206897,0.1007109,0.049192364,0.059234731,0.047942002,0.170252572,0.206153846,0.004405286,7.26347541,55.69505,0.175484462,32.67403892,1003681.328,0.17945751,1.998385593,58.0515122,5.998653867,0.0,0.0,0.047319044,4276,1362,1362,0.060570626753975676,0.06524789522918616,0.11600587371512482,0.02276064610866373,0.0,0.0,0.013215859030837005,0.010279001468428781,0.0,0.2684,0.0,0.07180094786729858,0.7223611805902952,0.11155577788894447,0.016008004002001,0.0,0.0,0.1500750375187594,0.04038179148311307,0.03450807635829662,44.67480871100648,0.191025641025641,0.9031805425631432
51153901225,0.562185043,0.061681113,0.046142754,0.110258481,0.046933667,0.096996997,0.06853457,0.131223544,0.21025641,0.007936508,7.253598361,55.42487,0.174726004,31.78746501,997616.3484,0.106076174,2.900831599,50.01805552,6.267702966,0.0,0.0,0.0,4961,1764,1598,0.03245313444869986,0.07780689377141706,0.11889862327909888,0.03879849812265332,0.09750566893424037,0.046485260770975055,0.03379224030037547,0.038172715894868585,0.0020157226365652087,0.7182,0.09410430839002268,0.1298465266558966,0.7135830495648884,0.10594021944759743,0.0200529701097238,0.0,0.04540295119182747,0.11502080968596293,0.03379224030037547,0.04005006257822278,37.98204360837965,0.36980337078651687,0.9133508382145021
51153901226,0.657894737,0.088032581,0.031372549,0.084985836,0.022650057,0.089862271,0.081453634,0.108709273,0.180512821,0.007311586,7.235578142,54.9336,0.135344865,26.69661762,606711.6747,0.0,2.19394247,52.61013047,5.762226532,0.0,0.138982299,0.0,6384,1778,1766,0.05842731829573935,0.06516290726817042,0.10362400906002266,0.07134767836919592,0.0,0.0,0.035107587768969425,0.0,0.0,0.2999,0.006749156355455568,0.08278249921309411,0.7688078703703703,0.050347222222222224,0.02662037037037037,0.0,0.008969907407407407,0.14525462962962962,0.07191392978482446,0.02548131370328426,40.432464454976305,0.41221804511278193,0.9423558897243107
51153901227,0.718539233,0.185191293,0.02759248,0.068596809,0.056187291,0.219365895,0.072215825,0.082908373,0.180512821,0.0,7.220422678,54.98349,0.13603319,28.89422644,638008.644,0.0,1.677083164,41.40129893,5.646458489,0.0,0.14039161,0.0,6079,1495,1495,0.09228491528211877,0.11597302187859845,0.12842809364548494,0.05953177257525084,0.0,0.009364548494983277,0.031438127090301006,0.007357859531772575,0.0013160059220266491,0.621,0.0,0.10281296265833197,0.6742946708463949,0.1633228840125392,0.013793103448275862,0.0034482758620689655,0.02884012539184953,0.11630094043887147,0.08561872909698996,0.025418060200668897,41.736357193479805,0.27646443514644353,0.788338000329435
51153901228,0.757677106,0.166000615,0.032413989,0.08089922,0.074313409,0.160834132,0.07555488,0.101854667,0.180512821,0.012385568,7.193119945,54.85516,0.138941747,27.34081636,651737.8126,0.0,0.305452962,33.22590125,5.437051861,0.0,0.159274585,0.0,6578,1857,1857,0.09212526603830952,0.08041958041958042,0.11793214862681745,0.031771674744211095,0.0,0.003769520732364028,0.039310716208939146,0.007000538502961767,0.001976284584980237,0.5636,0.0,0.14895243921088852,0.7242086752637749,0.08089097303634232,0.019343493552168817,0.0011723329425556857,0.04425556858147714,0.13012895662368112,0.044695745826602046,0.01615508885298869,41.844317417619365,0.34598930481283424,0.8941355674028941
51153901229,0.702475871,0.15589593,0.04287902,0.081839274,0.056716418,0.104902297,0.073227025,0.089383131,0.180512821,0.048507463,7.205152459,54.76185,0.132334468,25.63965553,469563.7766,0.0,0.238329012,43.99226986,4.984798067,0.0,0.177558818,0.0,4766,1340,1340,0.06357532522031054,0.0809903483004616,0.10373134328358209,0.020895522388059702,0.0,0.0,0.03582089552238806,0.0052238805970149255,0.0,0.3045,0.0,0.10693946424804894,0.7172277227722772,0.14693069306930692,0.0201980198019802,0.0,0.02178217821782178,0.09386138613861386,0.026119402985074626,0.033582089552238806,47.24759615384615,0.3186936936936937,0.8978178766261016
51153901230,0.614917396,0.14254386,0.055408971,0.097727828,0.07394958,0.105891413,0.057580175,0.088678328,0.171282051,0.021848739,7.220308743,54.747,0.115549437,23.87596146,473979.8905,0.0,0.942108462,59.21272128,5.189426368,0.0,0.173762774,0.0,4116,1190,1190,0.09110787172011661,0.07167152575315841,0.1403361344537815,0.021848739495798318,0.014285714285714285,0.0,0.005042016806722689,0.04453781512605042,0.00048590864917395527,0.3961,0.0,0.13364280478866358,0.7435657463734207,0.08656995788488535,0.01731399157697707,0.0,0.03088441740758072,0.12166588675713617,0.09159663865546218,0.052100840336134456,45.05727224294086,0.44072847682119204,0.8266893534273213
51153901231,0.388320942,0.086212412,0.043163384,0.091650672,0.025411765,0.051546392,0.052509294,0.168060719,0.177435897,0.049694856,7.326269126,55.12127,0.153482421,19.92447709,647886.8472,0.145475581,2.729337828,961.3269838,4.794202493,0.0,0.016279059,0.101436902,6456,2294,2125,0.06133828996282528,0.05390334572490706,0.15811764705882353,0.03294117647058824,0.16041848299912817,0.0,0.01976470588235294,0.05741176470588235,0.031598513011152414,0.5354,0.07367044463818657,0.03134996801023673,0.6661576053756872,0.049175320708613315,0.08582773365913256,0.0,0.010079413561392792,0.1887599266951741,0.0371764705882353,0.024941176470588234,45.856551204819276,0.33545081967213114,0.8134996801023673
51153901232,0.461651197,0.101119259,0.019230769,0.0724694,0.010995724,0.097767857,0.060739293,0.109591272,0.163076923,0.015625,7.282990984,54.59352,0.156266049,21.15057182,592177.7948,0.19129077,0.645867396,1714.125165,5.453192513,0.0,0.101659308,0.109564027,6141,1728,1637,0.057808174564403195,0.02458882918091516,0.1472205253512523,0.0030543677458766036,0.0,0.0023148148148148147,0.00855222968845449,0.0030543677458766036,0.15730337078651685,0.2267,0.052662037037037035,0.03380610064115019,0.6214904679376083,0.06447140381282496,0.020103986135181974,0.0,0.005199306759098787,0.28873483535528593,0.02504581551618815,0.03176542455711668,43.617202729044834,0.43243243243243246,0.9358454106280193
51153901233,0.287841191,0.1255691,0.022193211,0.047500367,0.040333187,0.048083033,0.0321121,0.115749526,0.181538462,0.023944275,7.233007923,54.38585,0.119066826,20.88036633,349672.5666,0.067562024,0.606796311,111.166326,3.962220875,0.0,0.199041712,0.0,6851,2297,2281,0.12027441249452635,0.034301561815793316,0.09513371328364752,0.07277509864094696,0.0,0.11493252067914671,0.00920648838228847,0.03814116615519509,0.0,0.2795,0.006965607313887679,0.03196012314909837,0.7263329706202394,0.07045701849836779,0.0323721436343852,0.0,0.004352557127312296,0.16648531011969533,0.03857957036387549,0.027181060938185005,45.4259138381201,0.3179347826086957,0.9687636841337031
51153901234,0.397856664,0.041821248,0.028377545,0.070841889,0.0,0.058348294,0.040857334,0.151373074,0.171282051,0.041346154,7.173738525,54.3376,0.114662456,21.73509933,406741.3266,0.0,0.426166774,52.05226337,4.177447346,0.0,0.297682138,0.0,2986,1040,1040,0.041527126590756865,0.03951774949765573,0.13076923076923078,0.025,0.008653846153846154,0.0,0.0,0.023076923076923078,0.009042196918955124,0.1851,0.0,0.024640657084188913,0.6500932256059664,0.07458048477315103,0.05655686761963953,0.004972032318210068,0.0,0.21379738968303294,0.019230769230769232,0.03173076923076923,48.05643251775849,0.30234374999999997,0.9280162216965191
51153901235,0.339214381,0.058255659,0.015494636,0.086099585,0.008394544,0.015450186,0.038948069,0.096537949,0.175384615,0.018572825,7.305967213,55.5639,0.168482614,28.01414325,614805.5949,0.105947948,0.0,104.3217671,4.259698461,0.0,0.044497015,0.0,3004,1023,953,0.017976031957390146,0.007989347536617843,0.05981112277019937,0.01888772298006296,0.0,0.0,0.0,0.0062959076600209865,0.0,0.0074,0.06842619745845552,0.014177040110650069,0.48291571753986334,0.24316628701594534,0.04612756264236902,0.0,0.009111617312072893,0.21867881548974943,0.015739769150052464,0.01049317943336831,40.92930029154519,0.2626543209876543,0.9450732356857523
51153901236,0.489951706,0.057053292,0.026108075,0.05681999,0.029072682,0.058394161,0.061380277,0.091603053,0.175384615,0.015556636,7.28231612,55.42987,0.165762929,28.8129088,719717.9022,0.098922731,0.91617167,59.70919668,5.404692188,0.0,0.076228537,0.0,6419,2057,1995,0.03972581398971802,0.044243651659136934,0.09724310776942356,0.0406015037593985,0.0904229460379193,0.0,0.004511278195488722,0.006015037593984963,0.0003115750116840629,0.1763,0.030140982012639768,0.0791023396466656,0.7141566265060241,0.08433734939759036,0.05391566265060241,0.006325301204819277,0.025602409638554216,0.11566265060240964,0.04110275689223058,0.01804511278195489,44.53763623978202,0.2996594005449591,0.8234377434938445
51153901237,0.468812877,0.114352783,0.080616479,0.101100413,0.063793103,0.042795233,0.068075117,0.047283702,0.174358974,0.034846029,7.283647268,55.60815,0.175421724,30.76627588,757680.308,0.107749289,2.792380598,61.16205887,5.646726673,0.0,0.0,0.0,2982,1234,1160,0.10194500335345406,0.06338028169014084,0.25,0.14741379310344827,0.07455429497568881,0.0,0.03103448275862069,0.007758620689655172,0.0,0.5243,0.059967585089141004,0.16506189821182943,0.7341538461538462,0.09292307692307693,0.048615384615384616,0.0,0.016,0.10830769230769231,0.09224137931034483,0.0034482758620689655,48.28502415458937,0.23671875,0.7176391683433937
51153901303,0.477250726,0.098212532,0.014400536,0.057308809,0.04950495,0.09622093,0.088480155,0.058276864,0.172307692,0.005940594,7.241266667,54.23682,0.146712605,28.26367742,591954.0699,0.302704195,0.8484033,2630.700369,7.087112302,0.0,0.108488097,0.117614141,5165,1515,1515,0.02420135527589545,0.054017424975798645,0.12739273927392739,0.036963696369636964,0.0,0.0,0.018481848184818482,0.0,0.0007744433688286545,0.1717,0.0,0.10493707647628267,0.6328368548666435,0.1080706615864219,0.0748181503290613,0.0,0.0038101835815725666,0.18046414963630067,0.13135313531353135,0.02706270627062706,51.43174133558749,0.48839285714285713,0.8664987405541562
51153901304,0.356723338,0.160520607,0.087521174,0.107264297,0.012345679,0.086021505,0.070788253,0.139721793,0.209230769,0.231462926,7.207362295,53.95925,0.140541347,20.03678564,379195.2314,0.171659754,0.078955536,1492.856626,4.302408094,,0.140612845,0.029659571,3235,998,972,0.06398763523956723,0.1347758887171561,0.10390946502057613,0.03806584362139918,0.0,0.006012024048096192,0.027777777777777776,0.012345679012345678,0.0,0.4604,0.026052104208416832,0.14683153013910355,0.7103960396039604,0.13675742574257427,0.03403465346534654,0.0,0.009900990099009901,0.10891089108910891,0.060699588477366256,0.03909465020576132,43.513888888888886,0.1711864406779661,0.9239567233384853
51153901305,0.241523342,0.060687961,0.029242175,0.101644245,0.0,0.029229083,0.011056511,0.113759214,0.219487179,0.274831964,7.072805464,53.01148,0.098169964,9.83668407,179803.7856,0.119948396,0.069561466,2084.149365,2.760155603,,0.303630103,0.04592138,4070,1339,1259,0.05749385749385749,0.08181818181818182,0.14614773629864972,0.056393963463065924,0.0,0.0,0.0,0.03733121525019857,0.0,0.0652,0.05974607916355489,0.04509217737917289,0.6170478170478171,0.06070686070686071,0.027442827442827444,0.00997920997920998,0.0,0.28482328482328484,0.021445591739475776,0.03494837172359015,43.48982558139535,0.3487179487179487,0.8884520884520885
51153901306,0.263928504,0.061988971,0.044646098,0.067644817,0.020883055,0.042307692,0.045826203,0.200608481,0.169230769,0.03156708,7.142773224,53.70509,0.106569856,15.30262334,282595.9029,0.098928441,0.553679854,300.4511606,3.342854984,0.0,0.521430771,0.0,5259,1774,1676,0.03498764023578627,0.03308613804905876,0.081145584725537,0.0513126491646778,0.0,0.0,0.010739856801909307,0.0,0.002091652405400266,0.1596,0.0552423900789177,0.0428734756097561,0.6548840744963892,0.09692132269099202,0.01444317749904979,0.0,0.025845686050931203,0.20790573926263778,0.00477326968973747,0.011336515513126491,45.074376199616125,0.46956521739130436,0.9820884146341463
51153901403,0.682694957,0.366557657,0.072700297,0.087810352,0.158961593,0.09332004,0.073022871,0.105814274,0.165128205,0.042019654,7.258681148,54.63028,0.180549271,30.88393054,977083.1264,0.366612226,4.422730184,4687.495242,5.705093064,0.0,0.0,0.325971238,7258,2951,2812,0.20267291264811244,0.20584182970515294,0.3709103840682788,0.011735419630156473,0.45916638427651646,0.0,0.09886201991465149,0.077524893314367,0.01832460732984293,0.8973,0.0471026770586242,0.17744424182914856,0.7085009385894342,0.17940466613032985,0.007508715473317243,0.03271654599088227,0.011263073209975865,0.06060606060606061,0.07539118065433854,0.04658605974395448,36.09129814550642,0.3464343598055105,0.3889122807017544
51153901407,0.823261117,0.336919203,0.020736503,0.0672748,0.201037613,0.2067274,0.083238312,0.042873432,0.197948718,0.035669587,7.24122541,54.74085,0.202948994,19.0339834,1078329.222,0.214390834,4.41068974,5115.589548,5.667451078,0.0,0.0,0.525354825,4385,1598,1542,0.1961231470923603,0.2225769669327252,0.3534370946822309,0.10116731517509728,0.4380475594493116,0.0,0.05901426718547341,0.014267185473411154,0.0,0.7751,0.03504380475594493,0.11356898517673888,0.726401179941003,0.19616519174041297,0.0058997050147492625,0.00995575221238938,0.018067846607669618,0.043510324483775814,0.08365758754863813,0.042801556420233464,41.39745566692367,0.3566979051819184,0.3927023945267959
51153901409,0.580809197,0.162071284,0.017282479,0.046854083,0.070965541,0.080970277,0.050409021,0.05836834,,0.018242123,7.218084973,54.12167,0.155699602,12.72587728,581431.9453,0.306242924,0.870076708,11281.03011,5.254083407,0.0,0.000401169,0.165207398,9046,3015,2931,0.07450806986513377,0.07804554499226177,0.23404981235073355,0.06960081883316274,0.19369817578772802,0.0,0.04435346298191743,0.0,0.015144815388016803,0.5377,0.027860696517412936,0.08132530120481928,0.7895387149917628,0.047775947281713346,0.009678747940691927,0.0,0.012355848434925865,0.1406507413509061,0.027635619242579325,0.013988399863527807,45.8015494636472,0.38321829163071613,0.6424963520035919
51153901411,0.379436153,0.052974599,0.03610467,0.072222222,0.075356415,0.038694393,0.045936982,0.140961857,0.117948718,0.025037556,7.049350546,53.51964,0.139684521,6.774639548,444379.567,0.06766757,1.027627487,3872.754009,6.242032576,0.0,0.0,0.066519828,6030,1997,1964,0.04892205638474295,0.012935323383084577,0.14816700610997963,0.015784114052953158,0.030045067601402103,0.0,0.0,0.006619144602851324,0.0076285240464344945,0.1351,0.016524787180771158,0.05,0.6575154426904598,0.06314344543582705,0.03397391901166781,0.017501715854495538,0.012010981468771447,0.2158544955387783,0.006109979633401222,0.012219959266802444,42.852297592997814,0.27742718446601944,0.9410093582887701
51153901412,0.365535922,0.052298554,0.031505532,0.06612107,0.008207934,0.013560052,0.097381659,0.03985554,0.172307692,0.0,7.117303825,53.72243,0.143570621,7.497936201,392068.2804,0.116797124,0.285305005,5239.687031,5.382310528,0.0,0.0,0.105045014,7753,2193,2193,0.035857087579001676,0.0370179285437895,0.07113543091655267,0.019151846785225718,0.0,0.006839945280437756,0.02188782489740082,0.031007751937984496,0.0,0.105,0.0,0.04676539360872954,0.6561314791403287,0.09304677623261694,0.017193426042983566,0.0,0.0037926675094816687,0.22983565107458911,0.05243958048335613,0.018695850433196534,41.10472751149048,0.26360103626943004,0.9342190119953566
51153901413,0.418531073,0.047098976,0.069227691,0.094847241,0.0,0.041746457,0.042033898,0.053333333,0.17025641,0.006960557,7.148630055,53.74839,0.14417774,8.502334274,404700.5631,0.14016905,0.0,7165.229597,4.728430592,0.0,0.0,0.114530274,4425,1293,1293,0.01966101694915254,0.034350282485875704,0.07347254447022429,0.09899458623356536,0.0,0.006187161639597835,0.013921113689095127,0.009280742459396751,0.0,0.2911,0.0,0.05813953488372093,0.6877386508273229,0.12091641917691981,0.009333899024183284,0.0,0.002545608824777259,0.17946542214679678,0.015467904098994586,0.013147718484145398,42.93433298862461,0.3578767123287671,0.9428248587570621
51153901414,0.378338822,0.038053421,0.039674106,0.090659341,0.024238658,0.032206119,0.020307355,0.168313209,0.139487179,0.022045315,7.117794262,53.46698,0.134923811,8.836438622,350894.2539,0.157380696,0.0,6443.013978,5.503940379,0.0,0.0,0.107046024,5466,1633,1609,0.0380534211489206,0.04427369191364801,0.05904288377874456,0.0254816656308266,0.0,0.0,0.0,0.006836544437538844,0.0,0.0801,0.014696876913655848,0.0173992673992674,0.6481413323518587,0.04600662495399337,0.026131762973868235,0.002576370997423629,0.009569377990430622,0.2675745307324255,0.009322560596643879,0.018023617153511497,41.506281407035175,0.26999999999999996,0.9732894255397
51153901415,0.334317511,0.011355894,0.050376835,0.041286496,0.008778347,0.035113934,0.08017261,0.074948898,,0.023141655,7.164563115,53.70865,0.136491879,9.870704647,444171.7625,0.186489048,0.202635377,8605.292074,5.197768188,0.0,0.0,0.116597834,4403,1426,1367,0.0,0.02475584828526005,0.06803218727139722,0.02852962692026335,0.0,0.0,0.005120702267739576,0.0,0.0,0.0398,0.04137447405329593,0.028512773722627737,0.6758563074352548,0.054720133667502086,0.05179615705931495,0.012531328320802004,0.022556390977443608,0.18253968253968253,0.0,0.020482809070958303,46.65942769545222,0.21966292134831458,0.8555530320236202
51153901416,0.369628621,0.205910947,0.025993316,0.036399217,0.121299639,0.016753927,0.0771923,0.034804589,,0.0,7.167143716,53.61287,0.141208433,10.93174712,438879.4065,0.235894242,0.607076652,6121.219071,5.234215496,0.0,0.045004363,0.114127752,5143,1437,1385,0.19268909196966752,0.01983278242271048,0.21949458483754514,0.009386281588447653,0.0,0.0,0.009386281588447653,0.010830324909747292,0.0,0.0879,0.03618649965205289,0.2344422700587084,0.6558367963732528,0.0702682281828485,0.048356630147336606,0.007933509633547412,0.0037778617302606727,0.21382697393275407,0.008664259927797834,0.01588447653429603,41.20975492551658,0.3352941176470588,0.9368073109080304
51153901417,0.281400137,0.099862732,0.012408347,0.085106383,0.0,0.056256062,0.045298559,0.143102265,0.166153846,0.192064923,7.069313388,53.02802,0.119054681,7.154853106,304704.7965,0.145635746,0.144079864,3721.163806,4.412729244,0.0,0.062162312,0.061712742,2914,1109,1029,0.07789979409746053,0.053877831159917636,0.17881438289601556,0.10495626822157435,0.0,0.0,0.022351797862001945,0.003887269193391642,0.0,0.1948,0.0721370604147881,0.03706245710363761,0.7255594817432274,0.04181389870435807,0.038869257950530034,0.010011778563015312,0.004711425206124852,0.1790341578327444,0.0184645286686103,0.01749271137026239,41.642754662840744,0.45745614035087717,0.9052848318462594
51153901418,0.834821429,0.230407155,0.020378977,0.072894551,0.078637771,0.225558404,0.102443609,0.078947368,0.185641026,0.0,7.223435792,54.60217,0.203530081,18.34058665,877362.1922,0.226307363,0.752255912,6239.032357,5.351364156,0.0,0.0,0.367330819,4256,1797,1615,0.13463345864661655,0.19971804511278196,0.1869969040247678,0.07987616099071207,0.6432943795214245,0.0,0.11393188854489164,0.014860681114551083,0.0,0.7186,0.10127991096271564,0.18141071007313045,0.6073198627525734,0.13495996950057187,0.0,0.06747998475028594,0.0,0.1902401829965688,0.13808049535603714,0.11640866873065016,35.93808851224105,0.26889329805996476,0.2511748120300752
51153901419,0.871253584,0.493614803,0.00984456,0.052631579,0.221645663,0.257922535,0.121970289,0.049517852,0.185641026,0.0,7.241790164,54.72354,0.206578348,19.64821031,979250.1006,0.214662233,0.766767565,5220.87153,5.691840172,0.0,0.0,0.500864601,3837,1404,1349,0.3455824863174355,0.19103466249674225,0.4810971089696071,0.08747220163083766,0.35113960113960113,0.0,0.06449221645663454,0.05856189770200148,0.0,0.864,0.03917378917378917,0.18512699659596754,0.7447478991596639,0.18907563025210083,0.0,0.008928571428571428,0.0,0.05724789915966386,0.07857672349888807,0.025945144551519646,27.04735376044568,0.4010048721071864,0.2942402918947094
51153901420,0.43715342,0.090804067,0.02378687,0.033502773,0.026387625,0.063323417,0.058918669,0.049907579,0.148717949,0.011828935,7.20072623,54.15242,0.144223011,11.18063706,555596.3442,0.218103512,0.935752388,27419.69553,5.437897325,0.0,0.0,0.162991953,4328,1099,1099,0.045748613678373386,0.044824399260628464,0.07097361237488627,0.03002729754322111,0.0,0.0,0.03002729754322111,0.0009099181073703367,0.0,0.1157,0.0,0.06908502772643253,0.7991927346115035,0.06559031281533804,0.014631685166498487,0.0,0.010595358224016145,0.1099899091826438,0.029117379435850774,0.048225659690627844,46.77154195011338,0.2736577181208054,0.9013401109057301
51153901421,0.418205318,0.01957164,0.071765499,0.041851852,0.009509876,0.041680672,0.117060561,0.052806499,0.148717949,0.0,7.16907623,54.08448,0.145737437,9.792885342,599375.2401,0.160804057,1.442536194,17675.5175,5.31892249,0.0,0.0,0.134584421,5416,1382,1367,0.019571639586410634,0.027141802067946825,0.038039502560351136,0.04681784930504755,0.015918958031837915,0.0,0.0,0.015362106803218726,0.007200886262924667,0.2119,0.01085383502170767,0.038148148148148146,0.7132132132132132,0.019894894894894894,0.02177177177177177,0.0,0.0,0.24512012012012013,0.036576444769568395,0.025603511338697878,43.333743842364534,0.38305785123966946,0.9111028454528548
51153901503,0.230148301,0.046069951,0.028068989,0.103059884,0.017204301,0.038461538,0.047493899,0.18828609,0.173333333,0.074733096,7.166689071,55.10022,0.126992287,8.032805235,312814.1955,0.071820245,0.20809215,2177.196051,5.143982653,0.0,0.0,0.087515701,5327,1967,1860,0.023840810963018585,0.05425192415993993,0.08440860215053764,0.03387096774193549,0.0,0.0,0.004838709677419355,0.0,0.0,0.0629,0.05439755973563803,0.02102496714848883,0.6762309599716614,0.0563230605738576,0.014169323414806943,0.0,0.006376195536663124,0.24690046050301098,0.02795698924731183,0.006989247311827957,42.866886171213544,0.44709302325581396,0.9720292847756711
51153901504,0.281539108,0.046587216,0.062906725,0.242903575,0.04921875,0.017077799,0.017872161,0.640243902,0.201025641,0.0,7.14710765,54.44747,0.180949603,8.260235306,665546.7893,0.077071045,0.274337256,4733.523317,7.104761769,0.0,0.0,0.121510619,4756,2655,2560,0.024600504625735913,0.010723296888141295,0.17109375,0.067578125,0.13032015065913372,0.0,0.0,0.026171875,0.029646761984861228,0.3614,0.035781544256120526,0.014734561213434453,0.5123456790123457,0.03935185185185185,0.010030864197530864,0.04398148148148148,0.012345679012345678,0.3819444444444444,0.017578125,0.0296875,30.09987515605493,0.41623076923076924,0.8301191765980498
51153901505,0.337708995,0.089539865,0.05328071,0.071052632,0.026617715,0.036733791,0.027497582,0.111786652,0.172307692,0.013767783,7.065218306,54.3836,0.156329145,6.548174136,374637.8391,0.0,0.0,2971.557069,6.286016652,0.0,0.0,0.09613267,7237,2179,2179,0.04946801160701948,0.09133618902860301,0.07113354749885269,0.05507113354749885,0.0,0.01330885727397889,0.0,0.006883891693437357,0.0,0.1754,0.0,0.04695290858725762,0.6467539552645936,0.08074195308237861,0.02645935624659029,0.0057283142389525366,0.015002727768685215,0.22531369339879978,0.02661771454795778,0.058742542450665444,45.338908450704224,0.29027777777777775,0.9868730136797015
51153901506,0.612410842,0.089443652,0.003377501,0.042030021,0.102153506,0.062361351,0.072039943,0.056633381,0.17025641,0.002139037,7.075037705,54.13087,0.179633357,6.843752222,601753.7969,0.0,0.83968763,3484.00807,8.18312398,0.0,0.0,0.085338884,7010,1870,1811,0.0731811697574893,0.12710413694721825,0.07012700165654334,0.0883489784649365,0.0,0.0,0.05080066261733849,0.0016565433462175593,0.0,0.2702,0.03155080213903743,0.08406004288777698,0.7351683591662213,0.07188669160876536,0.03928380545163014,0.009086050240513094,0.00694815606627472,0.1376269374665954,0.04583103257868581,0.05963556046383214,40.77936163619461,0.3310975609756098,0.7219686162624822
