ID,PEOPCOLORPCT,LOWINCPCT,UNEMPPCT,DISABILITYPCT,LINGISOPCT,LESSHSPCT,UNDER5PCT,OVER64PCT,LIFEEXPPCT,PRE1960PCT,PM25,OZONE,DSLPM,RSEI_AIR,PTRAF,PTSDF,UST,PWDIS,NO2,DWATER,PNPL,PRMP,E_TOTPOP,E_HU,E_HH,E_POV150_P,E_UNINSUR_P,E_HBURD_P,E_SNGPNT_P,E_MUNIT_P,E_MOBILE_P,E_CROWD_P,E_NOVEH_P,E_GROUPQ_P,SVI_statewide,House_Vacant_P,With_Medicaid_P,Work_Drivealone_P,Work_Carpooled_P,Work_PublicTransportation_P,Work_Walk_P,Work_Taximotorbike_P,Work_Fromhome_P,With_PublicAssIncome_P,With_SSI_P,Mean_Transportation_time(min),Mean_Proportion_HHIncome,Owner_occupied_P,EMS_Calls,Fire_Calls,Structure_Fires,Stroke_Calls,Cardiac_Calls,Diabetic_Calls,CPR_Calls,Shootings,Stabbings,Opioid_Calls,Auto_Accidents,Total_Calls,Total_Crash,Percent_Fatal_Injury,Percent_Severe_Injury,Percent_Visible_Injury,Percent_Nonvisible_Injury,Avg_Kill_Person,Avg_Kill_Pedestrian,Avg_Injured_Person,Avg_Injured_Pedestrian,Percent_Workzone_Related,Percent_Schoolzone_Related,Percent_Alcohol_Related,Percent_Animal_Related,Percent_Unrestrained_Related,Percent_Bike_Related,Percent_Distracted_Related,Percent_Drowsy_Related,Percent_Drug_Related,Percent_Guardrail_Related,Percent_Hitrun_Related,Percent_Lgtruck_Related,Percent_Motorcycle_Related,Percent_Pedestrian_Related,Percent_Speed_Related,Percent_Senior_Related,Percent_Young_Related,Percent_Mainline_Related,Percent_Night_Related,Percent_Urban_Crash,Total_Population,Median_Age,Sex_Ratio(males per 100 females),Age_Dependency_Ratio,Old-age_Dependency_Ratio,Child_Dependency_Ratio
51153901304,0.356723338,0.160520607,0.087521174,0.107264297,0.012345679,0.086021505,0.070788253,0.139721793,0.209230769,0.231462926,7.207362295,53.95925,0.140541347,20.03678564,379195.2314,0.171659754,0.078955536,1492.856626,4.302408094,,0.140612845,0.029659571,3235,998,972,0.06398763524,0.1347758887,0.103909465,0.03806584362,0,0.006012024048,0.02777777778,0.01234567901,0,0.4604,0.02605210421,0.1468315301,0.7103960396,0.1367574257,0.03403465347,0,0.009900990099,0.1089108911,0.06069958848,0.03909465021,43.51388889,0.1711864407,0.9239567233,687,335,8,7,22,7,7,0,0,5,110,1188,53,0,0.1698113208,0.7924528302,0.03773584906,0,0,1.528301887,0.03773584906,0.05660377358,0,0.1132075472,0.03773584906,0.07547169811,0,0.2264150943,0.07547169811,0,0.09433962264,0.05660377358,0.1509433962,0.01886792453,0.03773584906,0.2452830189,0.1320754717,0.2641509434,1,0.3396226415,1,3181,40.7,144.9,62.1,22.2,39.9
51153901305,0.241523342,0.060687961,0.029242175,0.101644245,0,0.029229083,0.011056511,0.113759214,0.219487179,0.274831964,7.072805464,53.01148,0.098169964,9.83668407,179803.7856,0.119948396,0.069561466,2084.149365,2.760155603,,0.303630103,0.04592138,4070,1339,1259,0.05749385749,0.08181818182,0.1461477363,0.05639396346,0,0,0,0.03733121525,0,0.0652,0.05974607916,0.04509217738,0.617047817,0.06070686071,0.02744282744,0.009979209979,0,0.2848232848,0.02144559174,0.03494837172,43.48982558,0.3487179487,0.8884520885,880,340,13,14,24,7,14,1,2,1,177,1473,81,0.01234567901,0.2222222222,0.7283950617,0.03703703704,0.01234567901,0,1.543209877,0.02469135802,0.01234567901,0.04938271605,0.1111111111,0.02469135802,0.07407407407,0.01234567901,0.1851851852,0.02469135802,0.03703703704,0.02469135802,0.03703703704,0.1358024691,0.1481481481,0.02469135802,0.3086419753,0.1111111111,0.2962962963,1,0.1851851852,0.1481481481,3944,41,94,50.9,19,31.9
51153901306,0.263928504,0.061988971,0.044646098,0.067644817,0.020883055,0.042307692,0.045826203,0.200608481,0.169230769,0.03156708,7.142773224,53.70509,0.106569856,15.30262334,282595.9029,0.098928441,0.553679854,300.4511606,3.342854984,0,0.521430771,0,5259,1774,1676,0.03498764024,0.03308613805,0.08114558473,0.05131264916,0,0,0.0107398568,0,0.002091652405,0.1596,0.05524239008,0.04287347561,0.6548840745,0.09692132269,0.0144431775,0,0.02584568605,0.2079057393,0.00477326969,0.01133651551,45.0743762,0.4695652174,0.9820884146,1246,447,11,17,50,21,15,1,0,6,155,1969,83,0.02409638554,0.06024096386,0.8313253012,0.0843373494,0.02409638554,0,1.674698795,0,0.01204819277,0,0.07228915663,0,0.06024096386,0.02409638554,0.2168674699,0.01204819277,0,0.02409638554,0.04819277108,0.1084337349,0.04819277108,0,0.1686746988,0.2771084337,0.2289156627,1,0.2289156627,0.9518072289,5068,44.7,100.9,66.5,33.7,32.8
51153901403,0.682694957,0.366557657,0.072700297,0.087810352,0.158961593,0.09332004,0.073022871,0.105814274,0.165128205,0.042019654,7.258681148,54.63028,0.180549271,30.88393054,977083.1264,0.366612226,4.422730184,4687.495242,5.705093064,0,0,0.325971238,7258,2951,2812,0.2026729126,0.2058418297,0.3709103841,0.01173541963,0.4591663843,0,0.09886201991,0.07752489331,0.01832460733,0.8973,0.04710267706,0.1774442418,0.7085009386,0.1794046661,0.007508715473,0.03271654599,0.01126307321,0.06060606061,0.07539118065,0.04658605974,36.09129815,0.3464343598,0.3889122807,3153,506,27,28,128,25,35,0,2,22,329,4255,143,0.01398601399,0.05594405594,0.8251748252,0.1048951049,0.01398601399,0.006993006993,1.678321678,0.07692307692,0.006993006993,0.04195804196,0.04195804196,0,0.04895104895,0.02797202797,0.2167832168,0.006993006993,0.02097902098,0,0.06293706294,0.02797202797,0.02797202797,0.08391608392,0.1328671329,0.1538461538,0.1958041958,1,0.3006993007,1,7489,35.5,114.2,53.4,16.1,37.3
51153901407,0.823261117,0.336919203,0.020736503,0.0672748,0.201037613,0.2067274,0.083238312,0.042873432,0.197948718,0.035669587,7.24122541,54.74085,0.202948994,19.0339834,1078329.222,0.214390834,4.41068974,5115.589548,5.667451078,0,0,0.525354825,4385,1598,1542,0.1961231471,0.2225769669,0.3534370947,0.1011673152,0.4380475594,0,0.05901426719,0.01426718547,0,0.7751,0.03504380476,0.1135689852,0.7264011799,0.1961651917,0.005899705015,0.009955752212,0.01806784661,0.04351032448,0.08365758755,0.04280155642,41.39745567,0.3566979052,0.3927023945,1641,468,12,11,90,17,9,4,14,23,264,2553,100,0,0.08,0.84,0.08,0,0,1.47,0.05,0.29,0,0.07,0.03,0.12,0.01,0.18,0.04,0.01,0.06,0.08,0.19,0.03,0.05,0.25,0.14,0.14,0.97,0.24,1,4207,34.6,102.3,42.6,8.7,33.8
51153901409,0.580809197,0.162071284,0.017282479,0.046854083,0.070965541,0.080970277,0.050409021,0.05836834,,0.018242123,7.218084973,54.12167,0.155699602,12.72587728,581431.9453,0.306242924,0.870076708,11281.03011,5.254083407,0,0.000401169,0.165207398,9046,3015,2931,0.07450806987,0.07804554499,0.2340498124,0.06960081883,0.1936981758,0,0.04435346298,0,0.01514481539,0.5377,0.02786069652,0.0813253012,0.789538715,0.04777594728,0.009678747941,0,0.01235584843,0.1406507414,0.02763561924,0.01398839986,45.80154946,0.3832182916,0.642496352,2007,1198,38,24,70,19,18,3,2,11,487,3877,271,0.007380073801,0.1033210332,0.8118081181,0.07749077491,0.007380073801,0,1.878228782,0.0221402214,0.1033210332,0.0110701107,0.05166051661,0,0.06642066421,0.007380073801,0.2103321033,0.0221402214,0.0184501845,0.0332103321,0.05166051661,0.1660516605,0.0479704797,0.0221402214,0.1143911439,0.1217712177,0.1881918819,1,0.2472324723,1,9185,33.1,99.8,49.4,9.3,40.1
51153901411,0.379436153,0.052974599,0.03610467,0.072222222,0.075356415,0.038694393,0.045936982,0.140961857,0.117948718,0.025037556,7.049350546,53.51964,0.139684521,6.774639548,444379.567,0.06766757,1.027627487,3872.754009,6.242032576,0,0,0.066519828,6030,1997,1964,0.04892205638,0.01293532338,0.1481670061,0.01578411405,0.0300450676,0,0,0.006619144603,0.007628524046,0.1351,0.01652478718,0.05,0.6575154427,0.06314344544,0.03397391901,0.01750171585,0.01201098147,0.2158544955,0.006109979633,0.01221995927,42.85229759,0.2774271845,0.9410093583,2097,355,18,44,69,14,58,3,0,12,86,2756,35,0,0.08571428571,0.8857142857,0.02857142857,0,0,1.485714286,0,0,0,0.08571428571,0,0.05714285714,0.02857142857,0.3142857143,0,0.02857142857,0,0,0.02857142857,0.02857142857,0,0.08571428571,0.2285714286,0.2,0.9714285714,0.2285714286,0.8857142857,5901,43.4,97.6,67.1,25.2,41.9
51153901412,0.365535922,0.052298554,0.031505532,0.06612107,0.008207934,0.013560052,0.097381659,0.03985554,0.172307692,0,7.117303825,53.72243,0.143570621,7.497936201,392068.2804,0.116797124,0.285305005,5239.687031,5.382310528,0,0,0.105045014,7753,2193,2193,0.03585708758,0.03701792854,0.07113543092,0.01915184679,0,0.00683994528,0.0218878249,0.03100775194,0,0.105,0,0.04676539361,0.6561314791,0.09304677623,0.01719342604,0,0.003792667509,0.2298356511,0.05243958048,0.01869585043,41.10472751,0.2636010363,0.934219012,659,205,14,18,22,11,8,1,0,2,53,993,33,0,0.2727272727,0.6363636364,0.09090909091,0,0,1.787878788,0.1212121212,0,0,0.0303030303,0,0.1212121212,0.06060606061,0.1818181818,0,0,0.0303030303,0,0.0303030303,0,0.09090909091,0.1515151515,0.2424242424,0.4242424242,1,0.303030303,1,7645,38.2,96.9,55.7,7.1,48.6
51153901413,0.418531073,0.047098976,0.069227691,0.094847241,0,0.041746457,0.042033898,0.053333333,0.17025641,0.006960557,7.148630055,53.74839,0.14417774,8.502334274,404700.5631,0.14016905,0,7165.229597,4.728430592,0,0,0.114530274,4425,1293,1293,0.01966101695,0.03435028249,0.07347254447,0.09899458623,0,0.00618716164,0.01392111369,0.009280742459,0,0.2911,0,0.05813953488,0.6877386508,0.1209164192,0.009333899024,0,0.002545608825,0.1794654221,0.0154679041,0.01314771848,42.93433299,0.3578767123,0.9428248588,388,123,5,10,17,5,3,1,0,2,30,584,11,0.09090909091,0,0.8181818182,0.09090909091,0.09090909091,0,1.636363636,0,0,0.09090909091,0,0,0,0,0.1818181818,0,0,0,0,0.09090909091,0,0,0.3636363636,0.1818181818,0.4545454545,1,0.2727272727,1,4321,35.1,96.1,56.9,8,48.9
51153901414,0.378338822,0.038053421,0.039674106,0.090659341,0.024238658,0.032206119,0.020307355,0.168313209,0.139487179,0.022045315,7.117794262,53.46698,0.134923811,8.836438622,350894.2539,0.157380696,0,6443.013978,5.503940379,0,0,0.107046024,5466,1633,1609,0.03805342115,0.04427369191,0.05904288378,0.02548166563,0,0,0,0.006836544438,0,0.0801,0.01469687691,0.0173992674,0.6481413324,0.04600662495,0.02613176297,0.002576370997,0.00956937799,0.2675745307,0.009322560597,0.01802361715,41.50628141,0.27,0.9732894255,878,186,9,20,36,4,12,0,0,3,38,1186,21,0,0.09523809524,0.8571428571,0.04761904762,0,0,1.523809524,0.04761904762,0,0.1428571429,0.04761904762,0,0.04761904762,0,0.4285714286,0.04761904762,0,0,0.04761904762,0.09523809524,0.09523809524,0.04761904762,0.09523809524,0.04761904762,0.5238095238,1,0.09523809524,0.619047619,5453,42.5,101,80.8,30.6,50.2
51153901415,0.334317511,0.011355894,0.050376835,0.041286496,0.008778347,0.035113934,0.08017261,0.074948898,,0.023141655,7.164563115,53.70865,0.136491879,9.870704647,444171.7625,0.186489048,0.202635377,8605.292074,5.197768188,0,0,0.116597834,4403,1426,1367,0,0.02475584829,0.06803218727,0.02852962692,0,0,0.005120702268,0,0,0.0398,0.04137447405,0.02851277372,0.6758563074,0.05472013367,0.05179615706,0.01253132832,0.02255639098,0.1825396825,0,0.02048280907,46.6594277,0.2196629213,0.855553032,799,150,10,20,43,11,8,0,0,3,45,1089,22,0,0.2272727273,0.7272727273,0.04545454545,0,0,1.363636364,0.1818181818,0,0.09090909091,0.04545454545,0,0.09090909091,0.04545454545,0.2272727273,0,0,0,0.04545454545,0.04545454545,0.04545454545,0.1818181818,0.04545454545,0.09090909091,0.3181818182,1,0.1363636364,0.9545454545,4498,39.1,108.6,61.9,12.2,49.7
51153901416,0.369628621,0.205910947,0.025993316,0.036399217,0.121299639,0.016753927,0.0771923,0.034804589,,0,7.167143716,53.61287,0.141208433,10.93174712,438879.4065,0.235894242,0.607076652,6121.219071,5.234215496,0,0.045004363,0.114127752,5143,1437,1385,0.192689092,0.01983278242,0.2194945848,0.009386281588,0,0,0.009386281588,0.01083032491,0,0.0879,0.03618649965,0.2344422701,0.6558367964,0.07026822818,0.04835663015,0.007933509634,0.00377786173,0.2138269739,0.008664259928,0.01588447653,41.20975493,0.3352941176,0.9368073109,590,207,13,13,37,8,6,1,0,1,61,937,24,0,0.125,0.875,0,0,0,2.541666667,0,0,0,0.08333333333,0,0.2083333333,0,0.2083333333,0,0,0,0,0.125,0,0,0.1666666667,0.1666666667,0.3333333333,1,0.2916666667,1,5129,36.7,94.9,62.4,6.3,56.1
51153901417,0.281400137,0.099862732,0.012408347,0.085106383,0,0.056256062,0.045298559,0.143102265,0.166153846,0.192064923,7.069313388,53.02802,0.119054681,7.154853106,304704.7965,0.145635746,0.144079864,3721.163806,4.412729244,0,0.062162312,0.061712742,2914,1109,1029,0.0778997941,0.05387783116,0.1788143829,0.1049562682,0,0,0.02235179786,0.003887269193,0,0.1948,0.07213706041,0.0370624571,0.7255594817,0.0418138987,0.03886925795,0.01001177856,0.004711425206,0.1790341578,0.01846452867,0.01749271137,41.64275466,0.4574561404,0.9052848318,848,284,19,14,39,3,12,0,0,2,186,1407,76,0.02631578947,0.1710526316,0.7105263158,0.09210526316,0.02631578947,0,1.802631579,0.01315789474,0,0.03947368421,0.09210526316,0.06578947368,0.1315789474,0.01315789474,0.2236842105,0.02631578947,0.02631578947,0.09210526316,0.03947368421,0.1184210526,0.05263157895,0.01315789474,0.1973684211,0.1578947368,0.1842105263,1,0.2368421053,0.2763157895,3054,43.6,93.8,62,21.8,40.2
51153901418,0.834821429,0.230407155,0.020378977,0.072894551,0.078637771,0.225558404,0.102443609,0.078947368,0.185641026,0,7.223435792,54.60217,0.203530081,18.34058665,877362.1922,0.226307363,0.752255912,6239.032357,5.351364156,0,0,0.367330819,4256,1797,1615,0.1346334586,0.1997180451,0.186996904,0.07987616099,0.6432943795,0,0.1139318885,0.01486068111,0,0.7186,0.101279911,0.1814107101,0.6073198628,0.1349599695,0,0.06747998475,0,0.190240183,0.1380804954,0.1164086687,35.93808851,0.2688932981,0.251174812,980,498,32,12,50,17,8,3,1,12,120,1733,61,0,0.1147540984,0.7868852459,0.09836065574,0,0,1.409836066,0.03278688525,0.262295082,0,0.04918032787,0,0.01639344262,0,0.1803278689,0.01639344262,0.01639344262,0.131147541,0.06557377049,0.1475409836,0.03278688525,0.03278688525,0.2295081967,0.2295081967,0.1147540984,0.9508196721,0.262295082,1,4338,36.5,82.6,50.9,15,35.9
51153901419,0.871253584,0.493614803,0.00984456,0.052631579,0.221645663,0.257922535,0.121970289,0.049517852,0.185641026,0,7.241790164,54.72354,0.206578348,19.64821031,979250.1006,0.214662233,0.766767565,5220.87153,5.691840172,0,0,0.500864601,3837,1404,1349,0.3455824863,0.1910346625,0.481097109,0.08747220163,0.3511396011,0,0.06449221646,0.0585618977,0,0.864,0.03917378917,0.1851269966,0.7447478992,0.1890756303,0,0.008928571429,0,0.05724789916,0.0785767235,0.02594514455,27.04735376,0.4010048721,0.2942402919,597,93,11,4,21,20,6,2,2,7,25,788,9,0,0.1111111111,0.8888888889,0,0,0,1.444444444,0.4444444444,0,0,0.2222222222,0,0,0,0.2222222222,0.1111111111,0,0,0.3333333333,0,0,0.4444444444,0.2222222222,0.2222222222,0,1,0.5555555556,1,3801,26.6,73.6,72.5,8.8,63.7
51153901420,0.43715342,0.090804067,0.02378687,0.033502773,0.026387625,0.063323417,0.058918669,0.049907579,0.148717949,0.011828935,7.20072623,54.15242,0.144223011,11.18063706,555596.3442,0.218103512,0.935752388,27419.69553,5.437897325,0,0,0.162991953,4328,1099,1099,0.04574861368,0.04482439926,0.07097361237,0.03002729754,0,0,0.03002729754,0.0009099181074,0,0.1157,0,0.06908502773,0.7991927346,0.06559031282,0.01463168517,0,0.01059535822,0.1099899092,0.02911737944,0.04822565969,46.77154195,0.2736577181,0.9013401109,443,159,12,11,26,11,5,0,0,3,42,712,24,0,0.125,0.8333333333,0.04166666667,0,0,1.791666667,0.04166666667,0,0,0,0.04166666667,0.04166666667,0,0.2083333333,0,0.04166666667,0,0,0,0.04166666667,0.04166666667,0.125,0.125,0.125,1,0.1666666667,1,4184,31.1,107.7,80.1,11.4,68.7
51153901421,0.418205318,0.01957164,0.071765499,0.041851852,0.009509876,0.041680672,0.117060561,0.052806499,0.148717949,0,7.16907623,54.08448,0.145737437,9.792885342,599375.2401,0.160804057,1.442536194,17675.5175,5.31892249,0,0,0.134584421,5416,1382,1367,0.01957163959,0.02714180207,0.03803950256,0.04681784931,0.01591895803,0,0,0.0153621068,0.007200886263,0.2119,0.01085383502,0.03814814815,0.7132132132,0.01989489489,0.02177177177,0,0,0.2451201201,0.03657644477,0.02560351134,43.33374384,0.3830578512,0.9111028455,1688,618,18,17,63,18,12,2,0,10,396,2842,152,0.01973684211,0.07894736842,0.7828947368,0.1184210526,0.02631578947,0,1.585526316,0.01315789474,0.1513157895,0,0.04605263158,0.01315789474,0.06578947368,0.006578947368,0.1907894737,0.01973684211,0.01973684211,0.07236842105,0.03289473684,0.09210526316,0.07236842105,0.01315789474,0.1644736842,0.1776315789,0.1907894737,0.9276315789,0.2763157895,1,5336,33.8,98.1,76.5,12.2,64.3
51153901503,0.230148301,0.046069951,0.028068989,0.103059884,0.017204301,0.038461538,0.047493899,0.18828609,0.173333333,0.074733096,7.166689071,55.10022,0.126992287,8.032805235,312814.1955,0.071820245,0.20809215,2177.196051,5.143982653,0,0,0.087515701,5327,1967,1860,0.02384081096,0.05425192416,0.08440860215,0.03387096774,0,0,0.004838709677,0,0,0.0629,0.05439755974,0.02102496715,0.67623096,0.05632306057,0.01416932341,0,0.006376195537,0.2469004605,0.02795698925,0.006989247312,42.86688617,0.4470930233,0.9720292848,1747,579,27,18,38,12,16,6,2,8,476,2929,214,0.02336448598,0.1495327103,0.7990654206,0.02803738318,0.02803738318,0,1.803738318,0.01401869159,0.1682242991,0,0.08878504673,0.03738317757,0.1028037383,0.009345794393,0.2663551402,0.05607476636,0.01869158879,0.09345794393,0.06542056075,0.1495327103,0.06074766355,0.01401869159,0.2523364486,0.2102803738,0.1822429907,0.9719626168,0.3551401869,0.5373831776,5509,42.7,110.8,78.6,32.4,46.1
51153901504,0.281539108,0.046587216,0.062906725,0.242903575,0.04921875,0.017077799,0.017872161,0.640243902,0.201025641,0,7.14710765,54.44747,0.180949603,8.260235306,665546.7893,0.077071045,0.274337256,4733.523317,7.104761769,0,0,0.121510619,4756,2655,2560,0.02460050463,0.01072329689,0.17109375,0.067578125,0.1303201507,0,0,0.026171875,0.02964676198,0.3614,0.03578154426,0.01473456121,0.512345679,0.03935185185,0.0100308642,0.04398148148,0.01234567901,0.3819444444,0.017578125,0.0296875,30.09987516,0.4162307692,0.8301191766,3122,386,16,61,123,33,45,1,0,7,155,3949,79,0,0.1518987342,0.7974683544,0.05063291139,0,0,1.949367089,0.01265822785,0.164556962,0,0.08860759494,0,0.08860759494,0,0.2405063291,0,0.0253164557,0.08860759494,0.07594936709,0.1392405063,0.0253164557,0.01265822785,0.3544303797,0.3164556962,0.164556962,0.9746835443,0.3164556962,1,4897,72.4,79.4,256.4,221.5,34.9
51153901505,0.337708995,0.089539865,0.05328071,0.071052632,0.026617715,0.036733791,0.027497582,0.111786652,0.172307692,0.013767783,7.065218306,54.3836,0.156329145,6.548174136,374637.8391,0,0,2971.557069,6.286016652,0,0,0.09613267,7237,2179,2179,0.04946801161,0.09133618903,0.0711335475,0.05507113355,0,0.01330885727,0,0.006883891693,0,0.1754,0,0.04695290859,0.6467539553,0.08074195308,0.02645935625,0.005728314239,0.01500272777,0.2253136934,0.02661771455,0.05874254245,45.33890845,0.2902777778,0.9868730137,689,216,17,21,26,8,10,0,1,1,48,1037,35,0.02857142857,0.1142857143,0.7428571429,0.1142857143,0.02857142857,0.02857142857,1.4,0.1142857143,0,0,0.08571428571,0.02857142857,0,0.08571428571,0.2571428571,0,0,0.02857142857,0.05714285714,0.05714285714,0.02857142857,0.1428571429,0.1428571429,0.2,0.4571428571,1,0.2285714286,1,7208,43.8,98.4,56.9,20.1,36.8
51153901506,0.612410842,0.089443652,0.003377501,0.042030021,0.102153506,0.062361351,0.072039943,0.056633381,0.17025641,0.002139037,7.075037705,54.13087,0.179633357,6.843752222,601753.7969,0,0.83968763,3484.00807,8.18312398,0,0,0.085338884,7010,1870,1811,0.07318116976,0.1271041369,0.07012700166,0.08834897846,0,0,0.05080066262,0.001656543346,0,0.2702,0.03155080214,0.08406004289,0.7351683592,0.07188669161,0.03928380545,0.009086050241,0.006948156066,0.1376269375,0.04583103258,0.05963556046,40.77936164,0.331097561,0.7219686163,516,185,5,3,21,11,6,0,0,4,76,827,28,0,0.1071428571,0.8928571429,0,0,0,1.785714286,0.2142857143,0.1071428571,0,0.03571428571,0,0,0,0.25,0.03571428571,0,0.03571428571,0.03571428571,0.03571428571,0,0.1785714286,0.07142857143,0.25,0.1428571429,1,0.2142857143,1,6803,31.8,116.5,52.8,8.4,44.4
51153901507,0.475295755,0.119345859,0.030103996,0.077754533,0.032930845,0.036542923,0.100904662,0.072720946,0.171282051,0.044852192,7.072266393,54.06354,0.163339787,6.826187576,623076.4667,0.042961327,0.796963676,3303.357942,8.391445648,0,0,0.047969942,2874,981,911,0.08176757133,0.05080027836,0.1558726674,0.06586169045,0.01732925586,0,0,0,0.002435629784,0.2503,0.07135575943,0.07461645746,0.746277205,0.1025200458,0.003436426117,0.004581901489,0.008018327606,0.1351660939,0.009879253568,0.01317233809,37.16247518,0.2438848921,0.8405999302,812,370,13,5,29,6,8,1,0,14,130,1388,38,0.02631578947,0.1578947368,0.7894736842,0.02631578947,0.02631578947,0,1.447368421,0,0.2631578947,0,0.05263157895,0,0.05263157895,0,0.3684210526,0.02631578947,0,0.1052631579,0.02631578947,0.1315789474,0.1578947368,0,0.2894736842,0.1052631579,0.1842105263,0.7894736842,0.3157894737,1,2954,34.5,117.2,54.4,11.1,43.3
51153901508,0.55389948,0.150433276,0.038580247,0.052686308,0.049944506,0.059850374,0.093067591,0.085615251,,0.022653722,7.030750546,53.67938,0.149238778,6.233590103,468447.3305,0,2.357783236,3068.288093,6.867800587,0,0,0.020263568,5770,1854,1802,0.12305026,0.07105719237,0.2513873474,0.03440621532,0.1720604099,0.01186623517,0.02719200888,0.06881243063,0,0.6317,0.02804746494,0.04436741768,0.6799357945,0.1136436597,0.01926163724,0.006741573034,0.027929374,0.1524879615,0.04827968923,0.06270810211,39.38162879,0.3782879819,0.7882149047,2260,439,17,31,108,18,18,2,2,6,179,3080,99,0.0202020202,0.06060606061,0.8484848485,0.07070707071,0.0202020202,0.0101010101,1.747474747,0.0202020202,0,0,0.0303030303,0.0101010101,0.0404040404,0.0101010101,0.2929292929,0.0202020202,0,0.0202020202,0.0202020202,0.1515151515,0.0303030303,0.0202020202,0.1717171717,0.1818181818,0.2222222222,1,0.2222222222,1,6035,34.9,105.2,52.1,10.8,41.2
51153901509,0.359389155,0.049720888,0.01877053,0.072741393,0,0.0275,0.041930892,0.086579526,0.178461538,0.033806344,6.959657377,54.03897,0.106952991,4.807985149,183782.0852,0.019714216,0.067519657,1049.469179,4.565510676,0,0,0,7727,2396,2350,0.04024847936,0.1423579656,0.05106382979,0.03361702128,0.007095158598,0,0,0.01489361702,0.0001294163323,0.1027,0.01919866444,0.04348951592,0.6563821846,0.05225180393,0.01592435929,0,0.004478726051,0.2709629261,0.03574468085,0.02255319149,45.73208191,0.3447368421,0.9438260419,1304,502,27,22,40,17,17,2,1,8,256,2196,62,0,0.2258064516,0.7096774194,0.06451612903,0,0,1.467741935,0.04838709677,0.08064516129,0,0.09677419355,0.06451612903,0.04838709677,0.03225806452,0.2580645161,0.08064516129,0,0.1612903226,0.01612903226,0.1129032258,0.1290322581,0.04838709677,0.1774193548,0.1129032258,0.1612903226,1,0.2580645161,0.2419354839,7915,36.8,117.1,64.6,15.6,49.1
51153901510,0.352069179,0.030153085,0.016858917,0.0648177,0.015797032,0.020747889,0.054817789,0.100525015,0.190769231,0,6.998020492,54.03059,0.124894709,5.064661754,335535.6132,0,0,1991.348808,5.951835481,0,0,0,6476,2132,2089,0.02594193947,0.02022853613,0.0483484921,0.05505026328,0.00703564728,0,0.004786979416,0,0,0.0453,0.02016885553,0.02804612029,0.6528370958,0.03721781574,0.04270896888,0.002135448444,0.01494813911,0.250152532,0.001914791766,0.0287218765,48.0421074,0.2346796657,0.805435454,625,259,5,12,22,10,14,0,0,0,49,996,23,0.04347826087,0.1304347826,0.7391304348,0.08695652174,0.04347826087,0,1.47826087,0,0.08695652174,0,0.04347826087,0.1304347826,0.04347826087,0,0.08695652174,0,0,0.08695652174,0,0.04347826087,0.1304347826,0,0.2608695652,0.347826087,0.2608695652,1,0.3043478261,0.9565217391,6380,39.5,96.4,73.1,22.8,50.4
51153901511,0.19128053,0.017804154,0.018308081,0.125343721,0.005297234,0.024405705,0.015978087,0.335539831,0.175384615,0.005720824,6.993227049,54.23153,0.108891426,4.43262802,199647.0654,0,0.09689622,1330.829672,5.672076161,0,0,0,4381,1748,1699,0.01597808719,0.01848892947,0.079458505,0.006474396704,0.1298627002,0,0,0.01118304885,0,0.0722,0.02803203661,0.02428964253,0.6156310058,0.09865470852,0.0134529148,0.005124919923,0,0.267136451,0.008828722778,0.02354326074,46.34615385,0.2159090909,0.9860762383,957,215,6,23,36,6,4,0,0,1,26,1274,9,0.1111111111,0.1111111111,0.7777777778,0,0.1111111111,0.1111111111,1.333333333,0,0,0,0,0,0,0,0.1111111111,0,0,0,0,0.1111111111,0,0.1111111111,0.1111111111,0.3333333333,0.3333333333,1,0.2222222222,1,4515,50.8,89.4,133.3,80,53.3
51153901601,0.789889078,0.4376491,0.042202779,0.090185105,0.030563515,0.239407509,0.097696246,0.134172355,0.191794872,0.013805004,7.2851,54.98499,0.169661101,25.20182499,857631.2688,0.270620022,1.414586791,3216.915637,5.00951769,0,0,0.564792941,4688,1159,1047,0.2284556314,0.2357081911,0.323782235,0.1069723018,0.08283002588,0,0.07640878701,0.04775549188,0.008959044369,0.9477,0.0966350302,0.2343951786,0.8099219621,0.08528428094,0.004459308807,0,0.03567447046,0.0646599777,0.141356256,0.04584527221,37.23778308,0.4720323741,0.7367628067,1288,290,18,10,64,16,9,0,0,8,144,1847,93,0,0.0752688172,0.8172043011,0.1075268817,0,0,1.784946237,0.05376344086,0,0.03225806452,0.1290322581,0,0.04301075269,0.03225806452,0.1612903226,0.02150537634,0.01075268817,0,0.0752688172,0.02150537634,0.01075268817,0.05376344086,0.1505376344,0.1505376344,0.1397849462,1,0.311827957,1,3651,35.5,78.7,75.3,25.5,49.8
